restaurant_id,restaurant_name,tier,hour_of_day,day_of_week,order_time,true_kpt_minutes,hidden_load,base_kpt_minutes,zomato_concurrent_orders,acceptance_latency_seconds,for_delay_seconds,is_rp_for,honest_merchant,raw_for_kpt,corrected_for_kpt,pos_kpt,kli_adjusted_kpt,kitchen_load_index,local_foot_traffic_index,competitor_platform_orders,naive_kpt_estimate,actual_rider_wait_minutes,naive_kpt_error,concurrent_norm,latency_norm,foot_traffic_norm,competitor_norm
R043,Juice Junction,T2,15,3,2025-01-09 15:30:45,15.415,0.0,15,0,23.83,-180.493834,False,True,16.2060431,16.2060431,13.958898633333332,13.717,19.28,38.01,0,19.214,0.0,3.799,0.0,0.3150649137254804,0.3801,0.0
R043,Juice Junction,T2,18,3,2025-01-09 18:03:18,22.787,5.204,15,0,44.1,304.691369,False,True,21.408042933333334,21.408042933333334,22.5998426,19.289,30.2,43.0,2,16.33,6.457,6.457,0.0,0.6121354599097982,0.43,0.13333333333333333
R043,Juice Junction,T2,18,3,2025-01-09 18:48:03,18.645,1.843,15,0,34.18,204.598363,False,True,17.555383133333333,17.555383133333333,18.26398268333333,15.464,26.17,48.34,0,14.145,4.5,4.5,0.0,0.46675115709043796,0.48340000000000005,0.0
R043,Juice Junction,T2,18,3,2025-01-09 18:56:27,17.791,1.912,15,1,22.36,313.331604,False,True,18.33775281666667,18.33775281666667,18.18466503333333,16.158,26.23,49.64,2,13.116,4.675,4.675,0.06666666666666667,0.2935210704649502,0.4964,0.13333333333333333
R043,Juice Junction,T2,19,3,2025-01-09 19:06:05,22.459,4.755,15,1,31.34,122.314791,False,True,21.055588750000002,21.055588750000002,21.590247966666666,20.027,40.23,78.66,4,19.017,3.442,3.442,0.06666666666666667,0.42512903813812114,0.7866,0.26666666666666666
R043,Juice Junction,T2,20,3,2025-01-09 20:11:25,26.499,7.923,15,0,59.61,486.581494,False,True,26.491652583333334,26.491652583333334,26.8896945,26.347,48.91,66.41,8,18.382,8.117,8.117,0.0,0.839444989821923,0.6640999999999999,0.5333333333333333
R043,Juice Junction,T2,20,3,2025-01-09 20:47:59,22.387,5.32,15,0,39.38,724.132232,False,True,24.21711575,24.21711575,23.5827448,22.559,36.31,65.79,3,12.148,10.239,10.239,0.0,0.5429606706651027,0.6579,0.2
R043,Juice Junction,T2,22,3,2025-01-09 22:54:36,23.247,5.58,15,0,39.17,633.483698,False,True,23.843373083333333,23.843373083333333,23.335955683333335,20.789,24.38,36.28,0,13.285,9.962,9.962,0.0,0.5398829787707412,0.3628,0.0
R043,Juice Junction,T2,1,4,2025-01-10 01:47:50,23.034,5.943,15,0,45.24,539.710394,False,True,25.776415433333334,25.776415433333334,25.07914033333333,22.139,21.78,10.18,3,16.781,6.253,6.253,0.0,0.6288429301934747,0.1018,0.2
R043,Juice Junction,T2,8,4,2025-01-10 08:40:03,14.317,0.0,15,0,20.13,-166.888106,False,True,14.017896016666667,14.017896016666667,15.0976331,12.231,24.5,56.61,1,16.799,0.0,2.482,0.0,0.26083891368196904,0.5661,0.06666666666666667
R043,Juice Junction,T2,9,4,2025-01-10 09:06:59,20.68,4.445,15,0,35.03,562.283603,False,True,24.32393493333333,24.32393493333333,25.100014583333333,21.542,27.13,37.15,4,14.953,5.727,5.727,0.0,0.47920848142475814,0.3715,0.26666666666666666
R043,Juice Junction,T2,9,4,2025-01-10 09:21:15,16.743,0.381,15,1,27.7,152.737739,False,True,15.363621816666667,15.363621816666667,15.952480750000001,13.245,22.42,37.08,0,12.818,3.925,3.925,0.06666666666666667,0.37178237863585584,0.37079999999999996,0.0
R043,Juice Junction,T2,10,4,2025-01-10 10:42:32,18.257,2.45,15,0,31.57,127.495337,False,True,20.329051516666667,20.329051516666667,20.339652883333333,17.583,22.98,30.9,3,18.204,0.053,0.053,0.0,0.4284998435462313,0.309,0.2
R043,Juice Junction,T2,10,4,2025-01-10 10:52:25,16.714,0.68,15,1,23.8,210.164919,False,True,19.855406033333335,19.855406033333335,18.92132065,16.413,15.33,18.21,0,16.353,0.361,0.361,0.06666666666666667,0.3146252434548574,0.1821,0.0
R043,Juice Junction,T2,12,4,2025-01-10 12:51:50,27.332,8.103,15,0,49.94,595.672088,False,True,25.934085466666666,25.934085466666666,26.4947539,24.732,40.73,67.62,3,16.006,11.326,11.326,0.0,0.6977246059244216,0.6762,0.2
R043,Juice Junction,T2,13,4,2025-01-10 13:02:14,22.249,4.431,15,1,34.11,118.977478,False,True,21.644536366666667,21.644536366666667,22.357459233333334,20.308,37.65,63.37,5,19.662,2.587,2.587,0.06666666666666667,0.46572525979231744,0.6336999999999999,0.3333333333333333
R043,Juice Junction,T2,13,4,2025-01-10 13:44:46,19.873,3.911,15,0,36.51,450.490583,False,True,21.11447831666667,21.11447831666667,21.1382823,19.604,35.69,60.55,5,13.606,6.267,6.267,0.0,0.5008988814421627,0.6054999999999999,0.3333333333333333
R043,Juice Junction,T2,15,4,2025-01-10 15:32:55,16.48,0.754,15,0,23.28,-37.203633,False,True,15.445392266666666,15.445392266666666,15.911662833333333,13.108,19.73,33.53,2,16.065,0.415,0.415,0.0,0.30700429209739094,0.3353,0.13333333333333333
R043,Juice Junction,T2,15,4,2025-01-10 15:56:22,15.111,0.196,15,0,28.95,-224.778673,False,True,16.327027716666667,16.327027716666667,16.000861099999998,13.693,17.74,26.62,0,20.073,0.0,4.962,0.0,0.3901019732451502,0.2662,0.0
R043,Juice Junction,T2,18,4,2025-01-10 18:03:10,19.267,2.226,15,0,25.65,101.549021,False,True,15.8604995,15.8604995,15.920373816666666,13.673,22.42,42.91,1,14.168,5.099,5.099,0.0,0.341738243476613,0.4291,0.06666666666666667
R043,Juice Junction,T2,18,4,2025-01-10 18:29:21,14.991,0.0,15,0,14.58,109.598383,False,True,13.333863683333334,13.333863683333334,12.833081133333334,11.078,16.16,38.91,0,11.507,3.484,3.484,0.0,0.17949991361670192,0.38909999999999995,0.0
R043,Juice Junction,T2,19,4,2025-01-10 19:03:56,25.068,6.657,15,0,48.0,714.748908,False,True,25.088206216666666,25.088206216666666,23.4867449,24.398,44.5,75.88,5,13.176,11.892,11.892,0.0,0.6692925950907966,0.7587999999999999,0.3333333333333333
R043,Juice Junction,T2,19,4,2025-01-10 19:12:33,21.247,3.801,15,1,21.89,-11.445452,False,True,19.20062835,19.20062835,17.766011066666668,17.689,34.25,76.95,2,19.391,1.856,1.856,0.06666666666666667,0.28663290289185556,0.7695000000000001,0.13333333333333333
R043,Juice Junction,T2,19,4,2025-01-10 19:34:31,22.984,5.28,15,0,41.69,158.26175,False,True,20.238862016666666,20.238862016666666,20.106944600000002,18.81,35.88,68.21,1,17.601,5.383,5.383,0.0,0.5768152815030786,0.6820999999999999,0.06666666666666667
R043,Juice Junction,T2,20,4,2025-01-10 20:19:28,26.51,7.348,15,0,47.45,427.36386,False,True,25.946706366666668,25.946706366666668,25.77579535,24.949,42.31,62.6,7,18.824,7.686,7.686,0.0,0.6612319734627072,0.626,0.4666666666666667
R043,Juice Junction,T2,20,4,2025-01-10 20:43:37,28.16,8.272,15,0,48.1,622.400655,False,True,25.83728945,25.83728945,27.834466716666668,25.607,48.22,71.49,10,15.464,12.696,12.696,0.0,0.6707581626595402,0.7149,0.6666666666666666
R043,Juice Junction,T2,21,4,2025-01-10 21:33:19,26.866,7.568,15,0,56.31,1041.39858,False,True,27.663768049999998,27.663768049999998,27.51297165,26.694,42.99,57.38,6,10.307,16.559,16.559,0.0,0.7910812600533857,0.5738,0.4
R043,Juice Junction,T2,21,4,2025-01-10 21:40:44,29.485,9.915,15,1,61.39,886.81286,False,True,29.749462933333334,29.749462933333334,30.09558855,29.308,47.03,51.32,8,14.969,14.516,14.516,0.06666666666666667,0.8655320925455582,0.5132,0.5333333333333333
R043,Juice Junction,T2,21,4,2025-01-10 21:49:35,26.228,7.15,15,1,47.38,341.338198,False,True,21.52806415,21.52806415,19.83652538333333,20.324,38.81,51.02,5,15.839,10.389,10.389,0.06666666666666667,0.6602060761645867,0.5102,0.3333333333333333
R043,Juice Junction,T2,23,4,2025-01-10 23:42:51,20.362,3.923,15,0,30.24,359.443691,False,True,22.603206283333336,22.603206283333336,23.63268713333333,18.589,14.48,7.5,2,16.612,3.75,3.75,0.0,0.409007794881942,0.075,0.13333333333333333
R043,Juice Junction,T2,7,5,2025-01-11 07:14:55,23.623,5.562,15,0,36.54,489.064096,False,True,20.637140916666667,20.637140916666667,23.635287249999998,18.367,28.0,41.54,3,12.486,11.137,11.137,0.0,0.5013385517127857,0.4154,0.2
R043,Juice Junction,T2,7,5,2025-01-11 07:48:36,19.116,3.07,15,0,31.1,365.925838,False,True,19.140515116666666,19.140515116666666,20.362891333333334,16.766,25.19,48.84,0,13.042,6.074,6.074,0.0,0.4216116759731366,0.48840000000000006,0.0
R043,Juice Junction,T2,11,5,2025-01-11 11:40:20,17.575,1.697,15,0,35.16,-10.115741,False,True,16.736058783333334,16.736058783333334,16.124014250000002,14.344,21.41,31.27,0,16.905,0.67,0.67,0.0,0.48111371926412466,0.3127,0.0
R043,Juice Junction,T2,12,5,2025-01-11 12:05:54,28.445,9.307,15,0,60.51,334.596409,False,True,26.238948083333334,26.238948083333334,27.668924783333335,25.984,48.06,85.81,1,20.662,7.783,7.783,0.0,0.852635097940615,0.8581,0.06666666666666667
R043,Juice Junction,T2,13,5,2025-01-11 13:28:41,18.825,2.306,15,0,27.61,-36.307299,False,True,15.00262585,15.00262585,15.496560366666667,13.537,30.46,63.98,2,15.608,3.217,3.217,0.0,0.37046336782398664,0.6397999999999999,0.13333333333333333
R043,Juice Junction,T2,13,5,2025-01-11 13:42:45,31.283,10.119,15,1,55.86,912.824378,False,True,29.635212133333333,29.635212133333333,29.629875116666664,29.154,46.75,63.8,6,14.421,16.862,16.862,0.06666666666666667,0.7844862059940398,0.638,0.4
R043,Juice Junction,T2,13,5,2025-01-11 13:42:50,23.339,4.503,15,2,33.21,296.674077,False,True,22.555441266666666,22.555441266666666,22.789915766666663,21.477,40.44,77.09,2,17.611,5.728,5.728,0.13333333333333333,0.4525351516736255,0.7709,0.13333333333333333
R043,Juice Junction,T2,15,5,2025-01-11 15:27:13,23.364,5.299,15,0,36.28,353.3773,False,True,22.825711633333334,22.825711633333334,22.260620966666668,20.472,29.38,43.14,4,16.936,6.428,6.428,0.0,0.4975280760340525,0.4314,0.26666666666666666
R043,Juice Junction,T2,16,5,2025-01-11 16:39:45,23.452,5.273,15,0,39.52,242.238659,False,True,20.985780166666665,20.985780166666665,23.503350533333332,18.834,29.49,39.54,4,16.948,6.504,6.504,0.0,0.5450124652613436,0.3954,0.26666666666666666
R043,Juice Junction,T2,18,5,2025-01-11 18:37:18,19.184,2.778,15,0,31.03,273.881345,False,True,17.986258916666667,17.986258916666667,16.7876274,16.066,28.65,60.44,0,13.422,5.762,5.762,0.0,0.4205857786750162,0.6043999999999999,0.0
R043,Juice Junction,T2,19,5,2025-01-11 19:47:58,20.645,3.44,15,0,41.45,587.020289,False,True,22.557883466666667,22.557883466666667,21.054002099999998,22.359,48.24,96.37,5,12.774,7.871,7.871,0.0,0.5732979193380942,0.9637,0.3333333333333333
R043,Juice Junction,T2,23,5,2025-01-11 23:59:20,18.951,2.147,15,0,18.83,301.79406,False,True,17.96179803333333,17.96179803333333,17.231219866666667,14.703,13.71,22.22,1,12.932,6.019,6.019,0.0,0.24178653528830285,0.22219999999999998,0.06666666666666667
R043,Juice Junction,T2,7,6,2025-01-12 07:17:29,15.217,0.0,15,0,25.66,-274.63159,False,True,13.137832699999999,13.137832699999999,14.077646549999999,11.471,24.63,46.93,2,17.715,0.0,2.498,0.0,0.3418848002334874,0.4693,0.13333333333333333
R043,Juice Junction,T2,9,6,2025-01-12 09:31:36,16.781,1.25,15,0,25.43,201.381709,False,True,16.54175615,16.54175615,15.267024216666666,14.514,25.48,50.06,2,13.185,3.596,3.596,0.0,0.33851399482537725,0.5006,0.13333333333333333
R043,Juice Junction,T2,9,6,2025-01-12 09:58:50,17.062,1.063,15,0,27.0,428.868665,False,True,20.04290555,20.04290555,20.1007437,17.319,22.82,45.95,0,12.895,4.167,4.167,0.0,0.361523405654651,0.4595,0.0
R043,Juice Junction,T2,12,6,2025-01-12 12:40:03,21.746,4.281,15,0,37.17,100.524206,False,True,18.617740583333333,18.617740583333333,18.90357721666667,17.329,36.16,71.31,2,16.942,4.804,4.804,0.0,0.5105716273958701,0.7131000000000001,0.13333333333333333
R043,Juice Junction,T2,12,6,2025-01-12 12:49:36,25.845,7.057,15,1,50.37,1059.589275,False,True,27.399764366666666,27.399764366666666,25.973473733333332,27.178,48.38,85.94,3,9.74,16.105,16.105,0.06666666666666667,0.7040265464700188,0.8593999999999999,0.2
R043,Juice Junction,T2,13,6,2025-01-12 13:14:40,23.538,5.892,15,0,49.48,200.233021,False,True,22.914599783333333,22.914599783333333,25.40309811666667,21.982,41.86,78.61,1,19.577,3.961,3.961,0.0,0.6909829951082012,0.7861,0.06666666666666667
R043,Juice Junction,T2,13,6,2025-01-12 13:25:43,24.407,5.294,15,1,44.01,409.01808,False,True,23.45791965,23.45791965,22.80217695,22.073,38.19,63.08,2,16.641,7.766,7.766,0.06666666666666667,0.610816449097929,0.6308,0.13333333333333333
R043,Juice Junction,T2,16,6,2025-01-12 16:56:53,23.086,5.328,15,0,34.4,418.542806,False,True,20.3852372,20.3852372,21.193773633333333,18.007,26.67,39.72,3,13.41,9.676,9.676,0.0,0.4699754057416738,0.3972,0.2
R043,Juice Junction,T2,18,6,2025-01-12 18:36:05,15.221,0.0,15,0,25.89,13.072659,False,True,14.40946455,14.40946455,13.430291433333334,12.554,24.24,52.04,0,14.192,1.029,1.029,0.0,0.34525560564159763,0.5204,0.0
R043,Juice Junction,T2,19,6,2025-01-12 19:04:07,26.018,7.407,15,0,46.88,1031.751976,False,True,29.728498783333336,29.728498783333336,29.25039525,29.479,48.32,89.99,5,12.533,13.485,13.485,0.0,0.652878238320869,0.8998999999999999,0.3333333333333333
R043,Juice Junction,T2,19,6,2025-01-12 19:21:47,27.385,7.759,15,0,58.12,906.022883,False,True,27.253458333333334,27.253458333333334,26.06100405,28.207,57.0,95.21,8,12.153,15.232,15.232,0.0,0.8176080330476441,0.9521,0.5333333333333333
R043,Juice Junction,T2,22,6,2025-01-12 22:56:31,23.074,5.664,15,0,44.8,554.534752,False,True,27.565959866666667,27.565959866666667,26.387052766666667,25.099,32.1,38.48,5,18.324,4.75,4.75,0.0,0.622394432891003,0.3848,0.3333333333333333
R043,Juice Junction,T2,1,0,2025-01-13 01:35:45,15.453,0.0,15,0,18.43,-12.831669,False,True,13.824079566666667,13.824079566666667,13.339937616666667,10.853,7.02,3.73,0,14.038,1.415,1.415,0.0,0.23592426501332867,0.0373,0.0
R043,Juice Junction,T2,4,0,2025-01-13 04:47:16,21.794,4.204,15,0,35.01,464.431851,False,True,21.803208016666666,21.803208016666666,21.71301945,18.117,16.19,0.71,4,14.063,7.731,7.731,0.0,0.4789153679110094,0.0070999999999999995,0.26666666666666666
R043,Juice Junction,T2,5,0,2025-01-13 05:44:25,15.68,0.0,15,0,18.32,-440.446148,False,True,13.33383545,13.33383545,12.10215395,10.458,6.87,3.37,0,20.675,0.0,4.995,0.0,0.23431214068771078,0.0337,0.0
R043,Juice Junction,T2,9,0,2025-01-13 09:10:42,23.283,5.48,15,0,37.71,515.749333,False,True,24.759068,24.759068,27.11125925,21.902,26.92,33.2,4,16.163,7.12,7.12,0.0,0.5184856922670853,0.332,0.26666666666666666
R043,Juice Junction,T2,9,0,2025-01-13 09:52:26,20.608,3.427,15,0,37.25,547.52087,False,True,23.9803075,23.9803075,23.25105725,20.766,23.19,34.66,0,14.855,5.753,5.753,0.0,0.511744081450865,0.34659999999999996,0.0
R043,Juice Junction,T2,9,0,2025-01-13 09:54:43,17.307,0.736,15,1,17.51,73.922713,False,True,17.40220091666667,17.40220091666667,17.683015866666665,14.738,19.38,39.4,0,16.17,1.137,1.137,0.06666666666666667,0.22244104338088802,0.39399999999999996,0.0
R043,Juice Junction,T2,12,0,2025-01-13 12:16:55,24.443,6.375,15,0,49.62,604.77543,False,True,25.457273133333334,25.457273133333334,23.84220595,24.538,42.78,71.5,4,15.378,9.065,9.065,0.0,0.6930347897044422,0.715,0.26666666666666666
R043,Juice Junction,T2,12,0,2025-01-13 12:20:37,24.913,5.861,15,1,51.1,568.822782,False,True,20.93256823333333,20.93256823333333,20.395494250000002,19.594,37.21,57.8,0,11.452,13.461,13.461,0.06666666666666667,0.7147251897218467,0.578,0.0
R043,Juice Junction,T2,13,0,2025-01-13 13:20:05,24.092,5.968,15,0,41.89,587.505355,False,True,24.916671383333334,24.916671383333334,26.740293166666667,22.447,30.18,52.3,0,15.125,8.967,8.967,0.0,0.5797464166405658,0.523,0.0
R043,Juice Junction,T2,13,0,2025-01-13 13:40:44,28.035,8.185,15,0,56.47,676.008196,False,True,22.675081816666665,22.675081816666665,21.603973066666665,22.037,44.37,65.1,5,11.408,16.627,16.627,0.0,0.7934261681633754,0.6509999999999999,0.3333333333333333
R043,Juice Junction,T2,15,0,2025-01-13 15:30:57,18.817,2.579,15,0,27.85,343.881392,False,True,20.004611983333334,20.004611983333334,18.952542483333332,16.869,18.65,27.66,1,14.273,4.544,4.544,0.0,0.3739807299889712,0.2766,0.06666666666666667
R043,Juice Junction,T2,16,0,2025-01-13 16:40:09,18.079,1.782,15,0,30.63,61.478739,False,True,20.667399550000003,20.667399550000003,20.550331833333335,17.551,19.84,21.58,3,19.643,0.0,1.564,0.0,0.41472350840004185,0.2158,0.2
R043,Juice Junction,T2,16,0,2025-01-13 16:48:48,18.001,1.228,15,1,31.74,22.715861,False,True,13.86004735,13.86004735,13.973569533333334,11.834,20.77,26.65,0,13.481,4.52,4.52,0.06666666666666667,0.43099130841309524,0.26649999999999996,0.0
R043,Juice Junction,T2,18,0,2025-01-13 18:00:00,17.033,1.635,15,0,28.3,-239.963744,False,True,17.392711266666666,17.392711266666666,15.670188733333333,15.222,25.04,41.74,3,21.392,0.0,4.359,0.0,0.3805757840483172,0.4174,0.2
R043,Juice Junction,T2,18,0,2025-01-13 18:01:50,16.324,0.532,15,1,17.4,379.129267,False,True,18.61920395,18.61920395,19.22354085,15.956,21.39,42.9,1,12.3,4.024,4.024,0.06666666666666667,0.22082891905527005,0.429,0.06666666666666667
R043,Juice Junction,T2,18,0,2025-01-13 18:38:03,16.849,1.551,15,0,29.57,-3.99948,False,True,15.923397033333334,15.923397033333334,16.023580433333333,13.857,24.05,46.9,0,15.99,0.859,0.859,0.0,0.39918849217136027,0.469,0.0
R043,Juice Junction,T2,19,0,2025-01-13 19:08:39,24.462,6.169,15,0,41.3,767.207975,False,True,24.803832583333335,24.803832583333335,24.836152466666665,23.688,41.0,79.06,3,12.017,12.445,12.445,0.0,0.5710995679849787,0.7906,0.2
R043,Juice Junction,T2,19,0,2025-01-13 19:40:22,20.428,3.313,15,0,39.13,-62.707525,False,True,19.592109016666665,19.592109016666665,21.06373676666667,18.49,38.75,74.24,3,20.637,0.0,0.209,0.0,0.5392967517432438,0.7424,0.2
R043,Juice Junction,T2,20,0,2025-01-13 20:50:08,25.174,6.604,15,0,42.76,887.419557,False,True,29.897400383333334,29.897400383333334,30.422505966666666,27.936,36.88,60.23,4,15.107,10.067,10.067,0.0,0.5924968544886345,0.6023,0.26666666666666666
R043,Juice Junction,T2,20,0,2025-01-13 20:51:00,21.785,3.687,15,1,22.28,109.124966,False,True,18.181781216666664,18.181781216666664,17.286698,16.333,29.66,57.85,3,16.363,5.422,5.422,0.06666666666666667,0.2923486164099554,0.5785,0.2
R043,Juice Junction,T2,21,0,2025-01-13 21:18:56,21.848,4.396,15,0,39.86,439.64691,False,True,20.539176100000002,20.539176100000002,19.25738055,18.644,31.55,52.66,2,13.212,8.636,8.636,0.0,0.5499953949950717,0.5266,0.13333333333333333
R043,Juice Junction,T2,22,0,2025-01-13 22:27:22,22.987,5.777,15,0,36.79,275.834822,False,True,18.50462011666667,18.50462011666667,16.24287715,16.092,23.92,34.3,1,13.907,9.08,9.08,0.0,0.5050024706346447,0.34299999999999997,0.06666666666666667
R043,Juice Junction,T2,22,0,2025-01-13 22:44:37,27.884,8.53,15,0,62.64,699.299681,False,True,27.21482951666667,27.21482951666667,27.40313765,26.477,44.58,44.96,9,15.56,12.324,12.324,0.0,0.8838516871548526,0.4496,0.6
R043,Juice Junction,T2,6,1,2025-01-14 06:22:07,22.207,4.635,15,0,33.99,249.410288,False,True,19.317577783333334,19.317577783333334,19.276475683333334,16.312,18.88,17.6,2,15.161,7.046,7.046,0.0,0.4639665787098252,0.17600000000000002,0.13333333333333333
R043,Juice Junction,T2,8,1,2025-01-14 08:21:04,17.053,1.015,15,0,18.92,183.346454,False,True,17.223798283333334,17.223798283333334,18.148009833333333,14.789,21.73,48.85,1,14.168,2.885,2.885,0.0,0.2431055461001721,0.4885,0.06666666666666667
R043,Juice Junction,T2,8,1,2025-01-14 08:51:53,15.251,0.009,15,0,24.32,54.16179,False,True,13.033096,13.033096,11.08594265,11.437,25.5,58.13,0,12.13,3.121,3.121,0.0,0.3222461948123238,0.5813,0.0
R043,Juice Junction,T2,9,1,2025-01-14 09:13:55,18.637,2.119,15,0,26.03,-134.786228,False,True,15.290486183333334,15.290486183333334,13.880754766666666,12.95,19.39,35.68,0,17.537,1.1,1.1,0.0,0.3473074002378385,0.3568,0.0
R043,Juice Junction,T2,13,1,2025-01-14 13:37:29,22.124,4.544,15,0,40.56,252.39118,False,True,23.02703478333333,23.02703478333333,21.3259227,20.996,32.36,54.5,2,18.821,3.303,3.303,0.0,0.5602543679762765,0.545,0.13333333333333333
R043,Juice Junction,T2,14,1,2025-01-14 14:03:13,24.563,6.298,15,0,48.86,599.792809,False,True,25.16507495,25.16507495,23.760037866666668,23.414,36.08,43.45,6,15.169,9.394,9.394,0.0,0.6818964761819912,0.43450000000000005,0.4
R043,Juice Junction,T2,14,1,2025-01-14 14:13:16,23.97,6.066,15,1,39.97,269.072738,False,True,20.577236733333333,20.577236733333333,23.02960865,18.938,34.07,44.25,5,16.093,7.877,7.877,0.06666666666666667,0.5516075193206895,0.4425,0.3333333333333333
R043,Juice Junction,T2,17,1,2025-01-14 17:16:00,17.091,1.281,15,0,32.64,148.795434,False,True,16.791931899999998,16.791931899999998,17.350647050000003,14.429,21.86,35.85,0,14.312,2.779,2.779,0.0,0.4441814165317873,0.35850000000000004,0.0
R043,Juice Junction,T2,18,1,2025-01-14 18:00:19,16.941,0.997,15,0,24.53,37.062065,False,True,16.11021625,16.11021625,16.053344166666665,13.87,22.19,43.53,1,15.493,1.448,1.448,0.0,0.3253238867066853,0.4353,0.06666666666666667
R043,Juice Junction,T2,18,1,2025-01-14 18:43:30,14.393,0.0,15,0,21.31,268.669073,False,True,18.4152845,18.4152845,17.63752098333333,15.803,21.63,48.91,0,13.937,0.456,0.456,0.0,0.27813261099314296,0.4891,0.0
R043,Juice Junction,T2,19,1,2025-01-14 19:34:54,21.053,4.351,15,0,42.3,100.927176,False,True,19.28047743333333,19.28047743333333,18.477342216666667,18.271,39.53,72.94,3,17.598,3.455,3.455,0.0,0.5857552436724143,0.7293999999999999,0.2
R043,Juice Junction,T2,19,1,2025-01-14 19:37:28,27.728,7.698,15,1,51.32,775.630953,False,True,26.232814233333333,26.232814233333333,24.05126626666667,25.869,47.23,77.61,4,13.306,14.422,14.422,0.06666666666666667,0.7179494383730827,0.7761,0.26666666666666666
R043,Juice Junction,T2,20,1,2025-01-14 20:12:54,30.763,10.157,15,0,53.57,790.577525,False,True,28.667180833333337,28.667180833333337,28.341783666666668,28.458,48.54,69.23,9,15.491,15.272,15.272,0.0,0.7509247086698125,0.6923,0.6
R043,Juice Junction,T2,21,1,2025-01-14 21:13:48,21.372,4.722,15,0,43.35,437.786487,False,True,23.821873266666667,23.821873266666667,24.549010533333334,21.809,33.1,46.91,4,16.525,4.847,4.847,0.0,0.6011437031442216,0.46909999999999996,0.26666666666666666
R043,Juice Junction,T2,21,1,2025-01-14 21:50:52,23.522,5.696,15,0,38.34,292.964281,False,True,23.746055966666667,23.746055966666667,22.197961183333334,22.165,36.68,54.96,7,18.863,4.659,4.659,0.0,0.5277187679501697,0.5496,0.4666666666666667
R043,Juice Junction,T2,22,1,2025-01-14 22:20:14,28.785,8.969,15,0,48.8,781.863644,False,True,29.248579633333335,29.248579633333335,30.30614926666667,26.536,31.45,28.09,6,16.218,12.567,12.567,0.0,0.6810171356407451,0.2809,0.4
R043,Juice Junction,T2,22,1,2025-01-14 22:29:23,22.026,4.27,15,1,30.75,278.142598,False,True,21.352718433333333,21.352718433333333,20.328645483333332,18.825,26.32,29.69,5,16.717,5.309,5.309,0.06666666666666667,0.4164821894825342,0.2969,0.3333333333333333
R043,Juice Junction,T2,7,2,2025-01-15 07:07:48,16.64,1.025,15,0,23.75,-109.394198,False,True,14.553033666666666,14.553033666666666,15.4667728,12.362,19.89,40.14,0,16.376,0.264,0.264,0.0,0.31389245967048557,0.4014,0.0
R043,Juice Junction,T2,8,2,2025-01-15 08:23:20,17.188,2.169,15,0,29.75,215.817568,False,True,18.5774242,18.5774242,17.702508583333334,16.565,28.34,54.33,2,14.98,2.208,2.208,0.0,0.40182651379509865,0.5433,0.13333333333333333
R043,Juice Junction,T2,9,2,2025-01-15 09:22:48,26.902,7.58,15,0,56.89,490.206985,False,True,27.210526333333334,27.210526333333334,27.3634734,25.709,38.96,39.89,7,19.04,7.862,7.862,0.0,0.7995815519520985,0.39890000000000003,0.4666666666666667
R043,Juice Junction,T2,9,2,2025-01-15 09:59:54,14.668,0.0,15,0,30.14,-332.147283,False,True,13.252224649999999,13.252224649999999,12.632492216666666,11.503,23.6,44.72,0,18.788,0.0,4.12,0.0,0.4075422273131985,0.4472,0.0
R043,Juice Junction,T2,10,2,2025-01-15 10:24:27,16.521,0.852,15,0,24.12,-368.804474,False,True,13.970103833333333,13.970103833333333,11.639686233333332,11.557,15.46,24.92,0,20.117,0.0,3.596,0.0,0.31931505967483675,0.2492,0.0
R043,Juice Junction,T2,11,2,2025-01-15 11:09:50,20.165,3.592,15,0,29.11,1.063675,False,True,22.30379945,22.30379945,20.87897536666667,19.024,20.59,25.92,3,22.286,0.0,2.121,0.0,0.3924468813551399,0.25920000000000004,0.2
R043,Juice Junction,T2,11,2,2025-01-15 11:25:25,15.163,0.818,15,0,17.75,645.339366,False,True,21.69431266666667,21.69431266666667,22.77708595,18.088,16.75,37.02,0,10.939,4.224,4.224,0.0,0.22595840554587254,0.37020000000000003,0.0
R043,Juice Junction,T2,12,2,2025-01-15 12:00:30,23.766,6.413,15,0,45.35,525.965718,False,True,23.620950083333334,23.620950083333334,25.271242816666664,22.343,39.18,68.06,3,14.855,8.911,8.911,0.0,0.6304550545190927,0.6806,0.2
R043,Juice Junction,T2,13,2,2025-01-15 13:42:36,25.551,7.071,15,0,44.59,91.247762,False,True,21.372434816666665,21.372434816666665,22.1943654,19.775,35.05,55.24,3,19.852,5.699,5.699,0.0,0.6193167409966417,0.5524,0.2
R043,Juice Junction,T2,14,2,2025-01-15 14:51:15,21.809,4.479,15,0,29.95,286.5661,False,True,22.428087483333336,22.428087483333336,21.96834631666667,19.452,23.46,37.81,2,17.652,4.157,4.157,0.0,0.40475764893258576,0.37810000000000005,0.13333333333333333
R043,Juice Junction,T2,15,2,2025-01-15 15:46:47,22.128,4.582,15,0,29.45,462.989829,False,True,20.428713333333334,20.428713333333334,20.169324616666664,17.36,19.96,26.76,2,12.712,9.416,9.416,0.0,0.39742981108886805,0.2676,0.13333333333333333
