restaurant_id,restaurant_name,tier,honest_merchant,day_of_week,hour_of_day,order_time,actual_ready_time,for_button_time,rider_arrival_time,pos_ticket_cleared_time,base_kpt_minutes,true_kpt_minutes,hidden_load,rider_present_at_press,merchant_bias_offset_min,naive_kpt_estimate,acceptance_latency_seconds,zomato_concurrent_orders,local_foot_traffic_index,competitor_platform_orders,actual_rider_wait_minutes,naive_kpt_error
R046,Crepe Cafe,T2,False,2,20,2025-01-15 20:42:21,2025-01-15 21:12:24.300000000,2025-01-15 21:10:14.492173,2025-01-15 21:03:48.815485,2025-01-15 21:06:57.568266,15,30.055,9.207,True,11.74,21.464,54.34,1,83.1,13,8.591,8.591
R046,Crepe Cafe,T2,False,2,22,2025-01-15 22:16:15,2025-01-15 22:44:34.680000000,2025-01-15 22:44:39.964106,2025-01-15 22:40:17.429445,2025-01-15 22:44:16.830009,15,28.328,8.703,True,11.74,24.04,58.84,0,46.17,7,4.288,4.288
R046,Crepe Cafe,T2,False,2,23,2025-01-15 23:17:30,2025-01-15 23:36:52.440000000,2025-01-15 23:41:37.947755,2025-01-15 23:40:47.947755,2025-01-15 23:33:18.360542,15,19.374,2.875,False,11.74,23.299,41.53,0,25.06,0,0.0,3.925
R046,Crepe Cafe,T2,False,3,6,2025-01-16 06:42:01,2025-01-16 06:56:43.180000000,2025-01-16 07:10:34.545397,2025-01-16 07:10:07.545397,2025-01-16 06:55:29.477053,15,14.703,0.0,False,11.74,28.109,13.78,0,20.36,0,0.0,13.406
R046,Crepe Cafe,T2,False,3,6,2025-01-16 06:58:19,2025-01-16 07:18:51.760000000,2025-01-16 07:23:24.606233,2025-01-16 07:22:44.606233,2025-01-16 07:21:28.095091,15,20.546,3.783,True,11.74,24.427,39.26,0,27.35,2,0.0,3.881
R046,Crepe Cafe,T2,False,3,8,2025-01-16 08:38:39,2025-01-16 08:53:53.280000000,2025-01-16 09:04:36.884165,2025-01-16 09:03:19.884165,2025-01-16 08:57:50.614335,15,15.238,0.0,False,11.74,24.681,12.87,0,72.13,0,0.0,9.443
R046,Crepe Cafe,T2,False,3,9,2025-01-16 09:15:39,2025-01-16 09:32:23.940000000,2025-01-16 09:44:43.852248,2025-01-16 09:44:11.852248,2025-01-16 09:35:19.825859,15,16.749,1.279,False,11.74,28.548,37.55,0,52.46,2,0.0,11.799
R046,Crepe Cafe,T2,False,3,9,2025-01-16 09:26:57,2025-01-16 09:47:44.400000000,2025-01-16 09:51:49.404030,2025-01-16 09:50:39.404030,2025-01-16 09:47:45.985700,15,20.79,3.409,False,11.74,23.707,37.26,1,53.05,0,0.0,2.917
R046,Crepe Cafe,T2,False,3,10,2025-01-16 10:10:28,2025-01-16 10:29:19.060000000,2025-01-16 10:36:08.592692,2025-01-16 10:35:24.592692,2025-01-16 10:29:28.726702,15,18.851,2.834,False,11.74,24.943,31.49,0,35.55,0,0.0,6.092
R046,Crepe Cafe,T2,False,3,12,2025-01-16 12:08:20,2025-01-16 12:35:27.080000000,2025-01-16 12:38:19.106788,2025-01-16 12:31:14.412522,2025-01-16 12:36:28.455290,15,27.118,7.807,True,11.74,22.907,48.96,0,87.0,6,4.211,4.211
R046,Crepe Cafe,T2,False,3,12,2025-01-16 12:49:16,2025-01-16 13:10:58.480000000,2025-01-16 13:16:04.712198,2025-01-16 13:15:36.712198,2025-01-16 13:13:35.883817,15,21.708,4.648,False,11.74,26.345,36.72,0,88.85,5,0.0,4.637
R046,Crepe Cafe,T2,False,3,12,2025-01-16 12:50:27,2025-01-16 13:11:07.800000000,2025-01-16 13:18:01.338894,2025-01-16 13:16:55.338894,2025-01-16 13:11:08.426049,15,20.68,3.09,False,11.74,26.472,28.73,1,82.2,2,0.0,5.792
R046,Crepe Cafe,T2,False,3,13,2025-01-16 13:09:22,2025-01-16 13:33:17.080000000,2025-01-16 13:35:26.170402,2025-01-16 13:34:39.170402,2025-01-16 13:26:51.542127,15,23.918,5.936,False,11.74,25.286,41.21,0,79.16,5,0.0,1.368
R046,Crepe Cafe,T2,False,3,13,2025-01-16 13:31:17,2025-01-16 13:58:29.540000000,2025-01-16 13:59:58.362412,2025-01-16 13:58:33.362412,2025-01-16 13:58:52.072663,15,27.209,8.325,True,11.74,27.273,64.92,0,75.23,5,0.0,0.064
R046,Crepe Cafe,T2,False,3,13,2025-01-16 13:32:47,2025-01-16 13:55:36.560000000,2025-01-16 14:00:24.753192,2025-01-16 13:59:16.753192,2025-01-16 13:52:17.747187,15,22.826,4.055,False,11.74,26.496,31.36,1,77.75,3,0.0,3.67
R046,Crepe Cafe,T2,False,3,13,2025-01-16 13:39:11,2025-01-16 14:00:27.620000000,2025-01-16 14:05:47.494826,2025-01-16 14:04:19.494826,2025-01-16 13:58:38.820878,15,21.277,3.076,False,11.74,25.142,34.08,2,76.43,3,0.0,3.865
R046,Crepe Cafe,T2,False,3,15,2025-01-16 15:20:53,2025-01-16 15:37:04.760000000,2025-01-16 15:48:04.033700,2025-01-16 15:46:55.033700,2025-01-16 15:37:58.771604,15,16.196,1.19,False,11.74,26.034,23.21,0,49.45,2,0.0,9.838
R046,Crepe Cafe,T2,False,3,16,2025-01-16 16:42:34,2025-01-16 16:59:41.440000000,2025-01-16 17:08:10.413826,2025-01-16 17:06:48.413826,2025-01-16 16:59:55.581205,15,17.124,0.759,False,11.74,24.24,14.4,0,32.95,1,0.0,7.116
R046,Crepe Cafe,T2,False,3,17,2025-01-16 17:29:10,2025-01-16 17:52:34.300000000,2025-01-16 17:54:42.101837,2025-01-16 17:54:10.101837,2025-01-16 17:50:56.812600,15,23.405,5.219,False,11.74,25.002,50.15,0,54.17,4,0.0,1.597
R046,Crepe Cafe,T2,False,3,18,2025-01-16 18:19:09,2025-01-16 18:37:18.180000000,2025-01-16 18:44:56.677723,2025-01-16 18:44:08.677723,2025-01-16 18:41:56.237767,15,18.153,2.263,True,11.74,24.995,27.11,0,63.74,0,0.0,6.842
R046,Crepe Cafe,T2,False,3,20,2025-01-16 20:53:34,2025-01-16 21:12:44.560000000,2025-01-16 21:20:17.288800,2025-01-16 21:18:55.288800,2025-01-16 21:13:16.249091,15,19.176,2.754,False,11.74,25.355,23.01,0,96.84,0,0.0,6.179
R046,Crepe Cafe,T2,False,3,23,2025-01-16 23:03:14,2025-01-16 23:24:00.800000000,2025-01-16 23:29:06.928179,2025-01-16 23:28:05.928179,2025-01-16 23:23:47.312407,15,20.78,3.57,False,11.74,24.865,40.64,0,11.07,3,0.0,4.085
R046,Crepe Cafe,T2,False,3,23,2025-01-16 23:26:30,2025-01-16 23:43:37.440000000,2025-01-16 23:54:06.467327,2025-01-16 23:53:17.467327,2025-01-16 23:45:51.581464,15,17.124,1.243,False,11.74,26.791,22.54,0,21.63,0,0.0,9.667
R046,Crepe Cafe,T2,False,4,0,2025-01-17 00:25:02,2025-01-17 00:41:21.440000000,2025-01-17 00:49:20.659266,2025-01-17 00:48:59.659266,2025-01-17 00:41:32.602400,15,16.324,0.562,False,11.74,23.961,23.12,0,15.66,0,0.0,7.637
R046,Crepe Cafe,T2,False,4,5,2025-01-17 05:06:30,2025-01-17 05:24:32.280000000,2025-01-17 05:32:19.693065,2025-01-17 05:30:58.693065,2025-01-17 05:24:06.490709,15,18.038,1.986,False,11.74,24.478,15.5,0,10.85,2,0.0,6.44
R046,Crepe Cafe,T2,False,4,6,2025-01-17 06:06:27,2025-01-17 06:21:14.760000000,2025-01-17 06:28:15.666819,2025-01-17 06:27:10.666819,2025-01-17 06:19:53.260731,15,14.796,0.0,False,11.74,20.728,23.24,0,19.81,0,0.0,5.932
R046,Crepe Cafe,T2,False,4,6,2025-01-17 06:49:12,2025-01-17 07:10:17.400000000,2025-01-17 07:21:27.635318,2025-01-17 07:20:52.635318,2025-01-17 07:09:00.617163,15,21.09,4.016,False,11.74,31.677,39.97,0,30.77,0,0.0,10.587
R046,Crepe Cafe,T2,False,4,7,2025-01-17 07:38:50,2025-01-17 07:54:57.980000000,2025-01-17 08:00:49.949638,2025-01-17 08:00:30.949638,2025-01-17 07:56:34.930414,15,16.133,1.11,False,11.74,21.682,21.35,0,42.82,1,0.0,5.549
R046,Crepe Cafe,T2,False,4,8,2025-01-17 08:14:40,2025-01-17 08:33:06.820000000,2025-01-17 08:41:54.639995,2025-01-17 08:40:53.639995,2025-01-17 08:35:54.622586,15,18.447,2.382,False,11.74,26.227,24.56,0,68.05,1,0.0,7.78
R046,Crepe Cafe,T2,False,4,8,2025-01-17 08:25:23,2025-01-17 08:41:12.500000000,2025-01-17 08:51:19.024474,2025-01-17 08:50:13.024474,2025-01-17 08:40:40.322412,15,15.825,0.0,False,11.74,24.834,19.14,1,63.26,1,0.0,9.009
R046,Crepe Cafe,T2,False,4,9,2025-01-17 09:45:08,2025-01-17 10:04:07.880000000,2025-01-17 10:10:05.227582,2025-01-17 10:09:07.227582,2025-01-17 10:03:30.994106,15,18.998,2.531,False,11.74,23.987,28.59,0,52.88,0,0.0,4.989
R046,Crepe Cafe,T2,False,4,12,2025-01-17 12:19:59,2025-01-17 12:44:54.980000000,2025-01-17 12:42:51.793648,2025-01-17 12:42:05.793648,2025-01-17 12:40:02.787717,15,24.933,6.047,True,11.74,22.113,49.41,0,85.0,2,2.82,2.82
R046,Crepe Cafe,T2,False,4,12,2025-01-17 12:42:37,2025-01-17 13:01:41.140000000,2025-01-17 13:12:21.762638,2025-01-17 13:11:25.762638,2025-01-17 13:00:26.197111,15,19.069,3.04,False,11.74,28.813,35.06,0,94.72,2,0.0,9.744
R046,Crepe Cafe,T2,False,4,13,2025-01-17 13:18:54,2025-01-17 13:42:43.500000000,2025-01-17 13:48:59.279963,2025-01-17 13:47:55.279963,2025-01-17 13:40:33.369652,15,23.825,5.355,False,11.74,29.021,37.77,0,87.19,6,0.0,5.196
R046,Crepe Cafe,T2,False,4,16,2025-01-17 16:06:02,2025-01-17 16:24:42.140000000,2025-01-17 16:33:31.123774,2025-01-17 16:32:19.123774,2025-01-17 16:27:27.889377,15,18.669,2.3,False,11.74,26.285,24.81,0,36.24,0,0.0,7.616
R046,Crepe Cafe,T2,False,4,16,2025-01-17 16:54:05,2025-01-17 17:07:53.660000000,2025-01-17 17:19:11.432825,2025-01-17 17:18:56.432825,2025-01-17 17:09:22.664566,15,13.811,0.0,False,11.74,24.857,21.56,0,32.45,2,0.0,11.046
R046,Crepe Cafe,T2,False,4,18,2025-01-17 18:02:37,2025-01-17 18:18:14.620000000,2025-01-17 18:26:18.415835,2025-01-17 18:25:08.415835,2025-01-17 18:19:08.991269,15,15.627,0.0,False,11.74,22.524,25.8,0,59.68,0,0.0,6.897
R046,Crepe Cafe,T2,False,4,18,2025-01-17 18:05:45,2025-01-17 18:26:29.220000000,2025-01-17 18:28:26.753809,2025-01-17 18:27:32.753809,2025-01-17 18:26:57.759708,15,20.737,3.323,True,11.74,21.796,32.29,1,60.91,0,0.0,1.059
R046,Crepe Cafe,T2,False,4,18,2025-01-17 18:35:36,2025-01-17 18:55:20.040000000,2025-01-17 19:00:05.025554,2025-01-17 18:58:46.025554,2025-01-17 18:56:47.022229,15,19.734,2.645,True,11.74,23.167,30.78,0,64.93,3,0.0,3.433
R046,Crepe Cafe,T2,False,4,18,2025-01-17 18:55:31,2025-01-17 19:12:39.700000000,2025-01-17 19:21:06.816931,2025-01-17 19:20:13.816931,2025-01-17 19:09:25.460633,15,17.145,1.632,False,11.74,24.714,32.79,0,62.54,1,0.0,7.569
R046,Crepe Cafe,T2,False,4,19,2025-01-17 19:09:52,2025-01-17 19:33:37.060000000,2025-01-17 19:33:40.625973,2025-01-17 19:32:31.625973,2025-01-17 19:31:33.030403,15,23.751,5.429,True,11.74,22.66,45.45,1,100.0,1,1.091,1.091
R046,Crepe Cafe,T2,False,4,20,2025-01-17 20:00:58,2025-01-17 20:22:18.880000000,2025-01-17 20:28:53.147134,2025-01-17 20:27:58.147134,2025-01-17 20:23:52.857574,15,21.348,3.97,False,11.74,27.002,45.16,0,88.92,4,0.0,5.654
R046,Crepe Cafe,T2,False,4,20,2025-01-17 20:37:10,2025-01-17 21:05:10.600000000,2025-01-17 21:08:35.626744,2025-01-17 20:59:58.923116,2025-01-17 21:09:27.009633,15,28.01,9.233,True,11.74,22.815,54.03,0,85.21,8,5.195,5.195
R046,Crepe Cafe,T2,False,4,20,2025-01-17 20:41:44,2025-01-17 21:03:15.440000000,2025-01-17 21:07:12.443568,2025-01-17 21:06:37.443568,2025-01-17 21:00:11.139743,15,21.524,4.052,False,11.74,24.891,37.21,1,98.27,4,0.0,3.367
R046,Crepe Cafe,T2,False,4,21,2025-01-17 21:29:43,2025-01-17 21:56:09.040000000,2025-01-17 21:56:30.587898,2025-01-17 21:55:35.335142,2025-01-17 21:55:21.316275,15,26.434,8.127,True,11.74,25.872,61.34,0,71.58,6,0.562,0.562
R046,Crepe Cafe,T2,False,4,21,2025-01-17 21:54:25,2025-01-17 22:15:06.160000000,2025-01-17 22:20:25.016279,2025-01-17 22:19:54.016279,2025-01-17 22:18:50.782634,15,20.686,4.116,False,11.74,25.484,35.15,0,69.5,5,0.0,4.798
R046,Crepe Cafe,T2,False,5,0,2025-01-18 00:09:22,2025-01-18 00:34:09.280000000,2025-01-18 00:32:50.215269,2025-01-18 00:32:31.215269,2025-01-18 00:31:59.615076,15,24.788,5.982,True,11.74,23.154,50.82,0,19.81,7,1.634,1.634
R046,Crepe Cafe,T2,False,5,8,2025-01-18 08:29:26,2025-01-18 08:48:41.780000000,2025-01-18 08:56:43.015752,2025-01-18 08:55:56.015752,2025-01-18 08:50:26.727457,15,19.263,3.166,False,11.74,26.5,23.45,0,77.77,1,0.0,7.237
R046,Crepe Cafe,T2,False,5,10,2025-01-18 10:53:36,2025-01-18 11:13:09.360000000,2025-01-18 11:20:01.710661,2025-01-18 11:19:07.710661,2025-01-18 11:10:38.907071,15,19.556,3.285,False,11.74,25.529,43.21,0,49.13,0,0.0,5.973
R046,Crepe Cafe,T2,False,5,18,2025-01-18 18:43:42,2025-01-18 19:04:14.280000000,2025-01-18 19:05:32.732748,2025-01-18 19:04:26.732748,2025-01-18 19:02:01.632639,15,20.538,4.631,False,11.74,20.746,39.19,0,86.26,3,0.0,0.208
R046,Crepe Cafe,T2,False,5,19,2025-01-18 19:04:55,2025-01-18 19:27:27.760000000,2025-01-18 19:33:38.046172,2025-01-18 19:33:08.046172,2025-01-18 19:27:55.774584,15,22.546,5.245,False,11.74,28.217,41.99,0,100.0,7,0.0,5.671
R046,Crepe Cafe,T2,False,5,19,2025-01-18 19:26:21,2025-01-18 19:53:19.260000000,2025-01-18 19:55:00.865206,2025-01-18 19:50:15.792510,2025-01-18 19:52:33.988409,15,26.971,9.009,True,11.74,23.913,53.14,0,100.0,4,3.058,3.058
R046,Crepe Cafe,T2,False,5,20,2025-01-18 20:05:13,2025-01-18 20:30:37.540000000,2025-01-18 20:30:51.828981,2025-01-18 20:29:34.855795,2025-01-18 20:30:28.769243,15,25.409,6.841,True,11.74,24.364,47.0,0,100.0,5,1.045,1.045
R046,Crepe Cafe,T2,False,5,21,2025-01-18 21:43:43,2025-01-18 22:03:23.500000000,2025-01-18 22:10:44.112195,2025-01-18 22:09:44.112195,2025-01-18 22:00:20.314685,15,19.675,2.858,False,11.74,26.019,23.61,0,96.44,2,0.0,6.344
R046,Crepe Cafe,T2,False,5,22,2025-01-18 22:26:17,2025-01-18 22:49:58.340000000,2025-01-18 22:51:04.620952,2025-01-18 22:49:16.123913,2025-01-18 22:50:23.163133,15,23.689,5.645,True,11.74,22.985,41.29,0,46.6,6,0.704,0.704
R046,Crepe Cafe,T2,False,6,6,2025-01-19 06:46:04,2025-01-19 07:03:25.540000000,2025-01-19 07:12:14.714619,2025-01-19 07:11:15.714619,2025-01-19 07:04:25.907859,15,17.359,2.08,False,11.74,25.195,24.39,0,27.98,2,0.0,7.836
R046,Crepe Cafe,T2,False,6,7,2025-01-19 07:26:00,2025-01-19 07:45:41.280000000,2025-01-19 07:51:33.366610,2025-01-19 07:50:58.366610,2025-01-19 07:50:43.493211,15,19.688,3.147,True,11.74,24.973,26.92,0,64.61,0,0.0,5.285
R046,Crepe Cafe,T2,False,6,9,2025-01-19 09:53:57,2025-01-19 10:09:10.200000000,2025-01-19 10:18:30.528626,2025-01-19 10:17:05.528626,2025-01-19 10:07:06.226292,15,15.22,0.0,False,11.74,23.142,8.93,0,58.41,0,0.0,7.922
R046,Crepe Cafe,T2,False,6,14,2025-01-19 14:44:36,2025-01-19 15:06:07.380000000,2025-01-19 15:05:22.592677,2025-01-19 15:03:45.931229,2025-01-19 15:03:36.818799,15,21.523,4.478,True,11.74,19.166,40.85,0,67.04,4,2.357,2.357
R046,Crepe Cafe,T2,False,6,15,2025-01-19 15:31:21,2025-01-19 15:50:37.020000000,2025-01-19 16:01:25.566814,2025-01-19 16:00:25.566814,2025-01-19 15:48:14.204725,15,19.267,3.276,False,11.74,29.076,38.48,0,44.9,2,0.0,9.809
R046,Crepe Cafe,T2,False,6,17,2025-01-19 17:57:35,2025-01-19 18:21:32.660000000,2025-01-19 18:23:06.384667,2025-01-19 18:19:57.385025,2025-01-19 18:20:27.554409,15,23.961,5.658,True,11.74,22.373,38.48,0,47.97,4,1.588,1.588
R046,Crepe Cafe,T2,False,6,20,2025-01-19 20:12:18,2025-01-19 20:38:19.140000000,2025-01-19 20:40:17.199821,2025-01-19 20:38:57.409417,2025-01-19 20:39:28.790007,15,26.019,7.749,True,11.74,26.657,52.92,0,100.0,4,0.0,0.638
R046,Crepe Cafe,T2,False,6,21,2025-01-19 21:36:59,2025-01-19 21:57:50.600000000,2025-01-19 22:05:54.196093,2025-01-19 22:05:16.196093,2025-01-19 21:58:53.259102,15,20.86,3.749,False,11.74,28.287,48.84,0,74.73,5,0.0,7.427
R046,Crepe Cafe,T2,False,6,21,2025-01-19 21:43:54,2025-01-19 22:11:08.220000000,2025-01-19 22:11:42.888171,2025-01-19 22:05:38.699542,2025-01-19 22:10:35.341711,15,27.237,7.618,True,11.74,21.745,49.5,1,85.68,6,5.492,5.492
R046,Crepe Cafe,T2,False,0,1,2025-01-20 01:42:15,2025-01-20 01:58:55.800000000,2025-01-20 02:10:35.845614,2025-01-20 02:10:03.845614,2025-01-20 02:00:01.335440,15,16.68,0.628,False,11.74,27.814,23.44,0,6.3,1,0.0,11.134
R046,Crepe Cafe,T2,False,0,2,2025-01-20 02:38:36,2025-01-20 02:55:46.860000000,2025-01-20 03:01:43.018901,2025-01-20 03:00:32.018901,2025-01-20 02:58:05.116412,15,17.181,0.687,False,11.74,21.934,20.93,0,0.0,0,0.0,4.753
R046,Crepe Cafe,T2,False,0,8,2025-01-20 08:50:33,2025-01-20 09:07:56.460000000,2025-01-20 09:15:58.803660,2025-01-20 09:15:22.803660,2025-01-20 09:10:17.115700,15,17.391,1.783,False,11.74,24.83,23.57,0,76.24,1,0.0,7.439
R046,Crepe Cafe,T2,False,0,8,2025-01-20 08:55:50,2025-01-20 09:16:43.100000000,2025-01-20 09:20:29.182592,2025-01-20 09:15:57.605559,2025-01-20 09:18:45.638954,15,20.885,3.783,True,11.74,20.127,37.28,1,76.14,2,0.758,0.758
R046,Crepe Cafe,T2,False,0,9,2025-01-20 09:49:18,2025-01-20 10:07:12.900000000,2025-01-20 10:19:52.244751,2025-01-20 10:19:24.244751,2025-01-20 10:07:34.823608,15,17.915,1.896,False,11.74,30.104,29.29,0,61.15,2,0.0,12.189
R046,Crepe Cafe,T2,False,0,10,2025-01-20 10:45:09,2025-01-20 11:00:10.080000000,2025-01-20 11:14:43.024272,2025-01-20 11:13:13.024272,2025-01-20 11:01:21.859806,15,15.018,0.0,False,11.74,28.067,17.89,0,29.54,0,0.0,13.049
R046,Crepe Cafe,T2,False,0,11,2025-01-20 11:49:18,2025-01-20 12:06:48.240000000,2025-01-20 12:14:47.008152,2025-01-20 12:14:03.008152,2025-01-20 12:04:19.339965,15,17.504,1.465,False,11.74,24.75,32.02,0,38.92,1,0.0,7.246
R046,Crepe Cafe,T2,False,0,11,2025-01-20 11:54:57,2025-01-20 12:13:15.840000000,2025-01-20 12:23:52.585355,2025-01-20 12:22:37.585355,2025-01-20 12:12:34.675311,15,18.314,1.929,False,11.74,27.676,33.64,1,43.5,0,0.0,9.362
R046,Crepe Cafe,T2,False,0,13,2025-01-20 13:17:46,2025-01-20 13:32:23.320000000,2025-01-20 13:44:46.039466,2025-01-20 13:44:02.039466,2025-01-20 13:32:30.507674,15,14.622,0.0,False,11.74,26.267,20.79,0,79.26,0,0.0,11.645
R046,Crepe Cafe,T2,False,0,15,2025-01-20 15:58:58,2025-01-20 16:14:39.940000000,2025-01-20 16:27:55.039817,2025-01-20 16:26:37.039817,2025-01-20 16:14:28.366204,15,15.699,0.497,False,11.74,27.651,29.7,0,36.17,2,0.0,11.952
R046,Crepe Cafe,T2,False,0,16,2025-01-20 16:00:26,2025-01-20 16:20:09.680000000,2025-01-20 16:27:30.957199,2025-01-20 16:26:18.957199,2025-01-20 16:19:36.549516,15,19.728,2.518,False,11.74,25.883,34.05,1,46.32,1,0.0,6.155
R046,Crepe Cafe,T2,False,0,17,2025-01-20 17:31:29,2025-01-20 17:47:43.520000000,2025-01-20 17:58:39.399259,2025-01-20 17:57:49.399259,2025-01-20 17:48:39.677395,15,16.242,1.206,False,11.74,26.34,27.45,0,36.47,1,0.0,10.098
R046,Crepe Cafe,T2,False,0,18,2025-01-20 18:50:42,2025-01-20 19:06:54.180000000,2025-01-20 19:13:02.344592,2025-01-20 19:12:38.344592,2025-01-20 19:05:31.481216,15,16.203,0.844,False,11.74,21.939,29.7,0,56.32,0,0.0,5.736
R046,Crepe Cafe,T2,False,0,19,2025-01-20 19:03:51,2025-01-20 19:34:24.120000000,2025-01-20 19:36:57.545206,2025-01-20 19:29:27.711103,2025-01-20 19:35:44.268990,15,30.552,9.861,True,11.74,25.612,67.27,1,100.0,6,4.94,4.94
R046,Crepe Cafe,T2,False,0,19,2025-01-20 19:22:43,2025-01-20 19:45:23.560000000,2025-01-20 19:51:39.863892,2025-01-20 19:50:26.863892,2025-01-20 19:42:45.499738,15,22.676,4.898,False,11.74,27.731,43.84,0,92.69,2,0.0,5.055
R046,Crepe Cafe,T2,False,0,19,2025-01-20 19:46:18,2025-01-20 20:07:27.600000000,2025-01-20 20:10:33.388471,2025-01-20 20:10:12.388471,2025-01-20 20:05:59.775157,15,21.16,4.134,False,11.74,23.906,40.5,0,100.0,0,0.0,2.746
R046,Crepe Cafe,T2,False,0,19,2025-01-20 19:58:39,2025-01-20 20:26:35.220000000,2025-01-20 20:27:51.199460,2025-01-20 20:25:57.803118,2025-01-20 20:24:43.087956,15,27.937,7.705,True,11.74,27.313,50.03,1,100.0,7,0.624,0.624
R046,Crepe Cafe,T2,False,0,22,2025-01-20 22:08:16,2025-01-20 22:35:26.140000000,2025-01-20 22:38:58.869453,2025-01-20 22:30:14.747971,2025-01-20 22:37:35.054416,15,27.169,7.894,True,11.74,21.979,47.04,0,44.19,9,5.19,5.19
R046,Crepe Cafe,T2,False,1,7,2025-01-21 07:16:16,2025-01-21 07:35:24.160000000,2025-01-21 07:39:41.927867,2025-01-21 07:38:23.927867,2025-01-21 07:37:57.304291,15,19.136,3.35,True,11.74,22.132,34.22,0,43.0,1,0.0,2.996
R046,Crepe Cafe,T2,False,1,8,2025-01-21 08:08:27,2025-01-21 08:28:06.300000000,2025-01-21 08:33:43.052827,2025-01-21 08:32:43.052827,2025-01-21 08:29:16.941707,15,19.655,3.181,False,11.74,24.268,27.78,0,64.58,3,0.0,4.613
R046,Crepe Cafe,T2,False,1,8,2025-01-21 08:10:04,2025-01-21 08:31:10.240000000,2025-01-21 08:34:54.768810,2025-01-21 08:34:27.768810,2025-01-21 08:29:40.238782,15,21.104,3.149,True,11.74,24.396,42.85,1,55.23,0,0.0,3.292
R046,Crepe Cafe,T2,False,1,8,2025-01-21 08:36:15,2025-01-21 08:50:48.000000000,2025-01-21 09:03:26.165955,2025-01-21 09:03:03.165955,2025-01-21 08:51:14.032205,15,14.55,0.01,False,11.74,26.803,22.44,0,67.0,4,0.0,12.253
R046,Crepe Cafe,T2,False,1,9,2025-01-21 09:44:46,2025-01-21 10:03:24.880000000,2025-01-21 10:12:17.894769,2025-01-21 10:11:47.894769,2025-01-21 10:07:09.968205,15,18.648,2.342,False,11.74,27.032,28.21,0,45.94,1,0.0,8.384
R046,Crepe Cafe,T2,False,1,11,2025-01-21 11:11:39,2025-01-21 11:36:52.440000000,2025-01-21 11:43:51.827323,2025-01-21 11:42:31.827323,2025-01-21 11:36:17.274018,15,25.224,6.691,False,11.74,30.88,44.92,0,52.13,3,0.0,5.656
R046,Crepe Cafe,T2,False,1,11,2025-01-21 11:37:04,2025-01-21 11:59:26.500000000,2025-01-21 12:04:13.774949,2025-01-21 12:03:58.774949,2025-01-21 12:01:03.504879,15,22.375,4.869,False,11.74,26.913,37.62,0,41.98,4,0.0,4.538
R046,Crepe Cafe,T2,False,1,12,2025-01-21 12:16:08,2025-01-21 12:44:42.740000000,2025-01-21 12:44:14.336994,2025-01-21 12:42:21.918781,2025-01-21 12:43:17.355292,15,28.579,9.18,True,11.74,26.232,59.14,0,98.03,8,2.347,2.347
R046,Crepe Cafe,T2,False,1,12,2025-01-21 12:23:30,2025-01-21 12:47:38.519999999,2025-01-21 12:50:39.443064,2025-01-21 12:49:12.443064,2025-01-21 12:46:26.856577,15,24.142,5.545,True,11.74,25.707,42.82,1,98.55,3,0.0,1.565
R046,Crepe Cafe,T2,False,1,13,2025-01-21 13:41:13,2025-01-21 14:06:13.360000000,2025-01-21 14:06:39.891374,2025-01-21 14:03:49.062549,2025-01-21 14:06:47.921559,15,25.006,6.858,True,11.74,22.601,50.95,0,84.86,5,2.405,2.405
R046,Crepe Cafe,T2,False,1,14,2025-01-21 14:38:30,2025-01-21 14:59:13.620000000,2025-01-21 15:01:26.254270,2025-01-21 15:01:05.254270,2025-01-21 14:56:28.109300,15,20.727,4.058,False,11.74,22.588,25.39,0,66.38,1,0.0,1.861
R046,Crepe Cafe,T2,False,1,16,2025-01-21 16:05:23,2025-01-21 16:24:47.900000000,2025-01-21 16:29:09.228100,2025-01-21 16:27:47.228100,2025-01-21 16:21:32.821275,15,19.415,2.635,False,11.74,22.404,30.45,0,28.57,0,0.0,2.989
R046,Crepe Cafe,T2,False,1,17,2025-01-21 17:18:15,2025-01-21 17:40:39.660000000,2025-01-21 17:48:46.126722,2025-01-21 17:47:50.126722,2025-01-21 17:40:27.234302,15,22.411,5.042,False,11.74,29.585,42.7,0,40.21,3,0.0,7.174
R046,Crepe Cafe,T2,False,1,18,2025-01-21 18:06:42,2025-01-21 18:27:11.760000000,2025-01-21 18:33:07.123362,2025-01-21 18:31:47.123362,2025-01-21 18:27:13.322306,15,20.496,2.877,False,11.74,25.085,33.34,0,64.9,3,0.0,4.589
R046,Crepe Cafe,T2,False,1,19,2025-01-21 19:14:16,2025-01-21 19:39:57.160000000,2025-01-21 19:42:41.701710,2025-01-21 19:41:42.701710,2025-01-21 19:39:26.490532,15,25.686,7.61,True,11.74,27.445,46.84,0,91.92,3,0.0,1.759
R046,Crepe Cafe,T2,False,1,19,2025-01-21 19:32:49,2025-01-21 19:54:26.440000000,2025-01-21 19:59:36.925056,2025-01-21 19:59:19.925056,2025-01-21 19:52:30.291946,15,21.624,4.374,False,11.74,26.515,32.03,0,84.41,4,0.0,4.891
R046,Crepe Cafe,T2,False,1,20,2025-01-21 20:11:25,2025-01-21 20:38:12.580000000,2025-01-21 20:42:56.204689,2025-01-21 20:36:47.198113,2025-01-21 20:44:02.888987,15,26.793,8.133,True,11.74,25.37,52.53,0,90.79,6,1.423,1.423
